flight_id,route,origin,destination,departure_datetime,booking_date,t,days_to_departure,day_of_week,is_weekend,season,route_type,seat_capacity,remaining_seats,price,competitor_price,search_demand_idx,bookings_made,revenue,cumulative_bookings,sold_out_flag
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-13,13,77,2,False,normal,business,180,110,3500.0,6849.982529635185,5.3999999999999995,5,17500.0,70,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-14,14,76,3,False,normal,business,180,103,3500.0,6544.906685112687,5.3999999999999995,7,24500.0,77,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-15,15,75,4,False,normal,business,180,95,3500.0,7794.952705373402,5.3999999999999995,8,28000.0,85,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-16,16,74,5,True,normal,business,180,86,3500.0,8140.323995706596,6.479999999999999,9,31500.0,94,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-17,17,73,6,True,normal,business,180,83,3500.0,7605.229485303734,6.479999999999999,3,10500.0,97,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-18,18,72,0,False,normal,business,180,77,3500.0,5582.000837825944,4.554326209915367,6,21000.0,103,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-19,19,71,1,False,normal,business,180,70,3500.0,6696.311231884548,5.3999999999999995,7,24500.0,110,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-20,20,70,2,False,normal,business,180,67,3500.0,6928.5282406841425,5.3999999999999995,3,10500.0,113,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-21,21,69,3,False,normal,business,180,63,3500.0,4735.623455305701,3.639877973726358,4,14000.0,117,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-22,22,68,4,False,normal,business,180,57,3500.0,6957.626643130255,5.3999999999999995,6,21000.0,123,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-23,23,67,5,True,normal,business,180,52,3500.0,8450.0,6.479999999999999,5,17500.0,128,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-24,24,66,6,True,normal,business,180,42,3500.0,7123.937761655771,6.479999999999999,10,35000.0,138,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-25,25,65,0,False,normal,business,180,31,3500.0,7936.577754405712,5.3999999999999995,11,38500.0,149,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-26,26,64,1,False,normal,business,180,27,3500.0,6678.341861875488,5.3999999999999995,4,14000.0,153,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-27,27,63,2,False,normal,business,180,20,3500.0,6428.612134115774,5.37213939939717,7,24500.0,160,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-28,28,62,3,False,normal,business,180,14,3500.0,6871.739605328951,5.3999999999999995,6,21000.0,166,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-29,29,61,4,False,normal,business,180,10,3500.0,5704.569018215178,4.678706378809819,4,14000.0,170,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-11-30,30,60,5,True,normal,business,180,2,5500.0,5560.319192446471,5.297702652175847,8,44000.0,178,False
FL00076,Mumbai-Delhi,Mumbai,Delhi,2025-01-29,2024-12-01,31,59,6,True,normal,business,180,0,5500.0,7734.646943240131,9.238732869219316,2,11000.0,180,True
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-10-30,0,90,2,False,normal,business,180,175,3500.0,7838.033784294856,5.3999999999999995,5,17500.0,5,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-10-31,1,89,3,False,normal,business,180,170,3500.0,5533.671342302333,4.504717826308463,5,17500.0,10,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-01,2,88,4,False,normal,business,180,163,3500.0,7443.798834440017,5.3999999999999995,7,24500.0,17,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-02,3,87,5,True,normal,business,180,156,3500.0,6415.2140237841295,6.431923674104833,7,24500.0,24,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-03,4,86,6,True,normal,business,180,153,3500.0,6831.313360128169,6.479999999999999,3,10500.0,27,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-04,5,85,0,False,normal,business,180,149,3500.0,6948.713173449187,5.3999999999999995,4,14000.0,31,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-05,6,84,1,False,normal,business,180,143,3500.0,7469.49170642121,5.3999999999999995,6,21000.0,37,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-06,7,83,2,False,normal,business,180,140,3500.0,6580.650246816609,5.3999999999999995,3,10500.0,40,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-07,8,82,3,False,normal,business,180,136,3500.0,7874.907945419387,5.3999999999999995,4,14000.0,44,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-08,9,81,4,False,normal,business,180,128,3500.0,6801.677518765927,5.3999999999999995,8,28000.0,52,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-09,10,80,5,True,normal,business,180,123,3500.0,7108.579665657795,6.479999999999999,5,17500.0,57,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-10,11,79,6,True,normal,business,180,118,3500.0,5687.568973251185,5.593893035360708,5,17500.0,62,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-11,12,78,0,False,normal,business,180,114,3500.0,8450.0,5.3999999999999995,4,14000.0,66,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-12,13,77,1,False,normal,business,180,109,3500.0,6958.079300124842,5.3999999999999995,5,17500.0,71,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-13,14,76,2,False,normal,business,180,100,3500.0,7195.172489711472,5.3999999999999995,9,31500.0,80,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-14,15,75,3,False,normal,business,180,97,3500.0,4932.018834068747,3.8605556636972715,3,10500.0,83,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-15,16,74,4,False,normal,business,180,96,3500.0,5697.865527497876,4.671956804849502,1,3500.0,84,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-16,17,73,5,True,normal,business,180,94,3500.0,7706.936595720763,6.479999999999999,2,7000.0,86,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-17,18,72,6,True,normal,business,180,86,3500.0,6779.718840335289,6.479999999999999,8,28000.0,94,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-18,19,71,0,False,normal,business,180,81,3500.0,4634.064758541796,3.5238541268557113,5,17500.0,99,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-19,20,70,1,False,normal,business,180,74,3500.0,7512.332680759224,5.3999999999999995,7,24500.0,106,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-20,21,69,2,False,normal,business,180,71,3500.0,5969.811765756095,4.940872511771043,3,10500.0,109,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-21,22,68,3,False,normal,business,180,64,3500.0,7876.034061229794,5.3999999999999995,7,24500.0,116,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-22,23,67,4,False,normal,business,180,56,3500.0,6414.360213361393,5.3591579587609,8,28000.0,124,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-23,24,66,5,True,normal,business,180,47,3500.0,6699.589018870017,6.479999999999999,9,31500.0,133,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-24,25,65,6,True,normal,business,180,40,3500.0,7649.480714126857,6.479999999999999,7,24500.0,140,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-25,26,64,0,False,normal,business,180,36,3500.0,5624.944353416704,4.5981381252637155,4,14000.0,144,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-26,27,63,1,False,normal,business,180,35,3500.0,5531.974362361909,4.502970135668645,1,3500.0,145,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-27,28,62,2,False,normal,business,180,28,3500.0,6308.414040111846,5.261831126105668,7,24500.0,152,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-28,29,61,3,False,normal,business,180,24,3500.0,7306.493479630692,5.3999999999999995,4,14000.0,156,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-29,30,60,4,False,normal,business,180,20,5500.0,5202.394678701847,3.8529708692996976,4,22000.0,160,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-11-30,31,59,5,True,normal,business,180,16,5500.0,4873.666265108131,4.009029571819926,4,22000.0,164,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-12-01,32,58,6,True,normal,business,180,1,5500.0,7303.127903867697,8.494110340545358,15,82500.0,179,False
FL00077,Delhi-Chennai,Delhi,Chennai,2025-01-28,2024-12-02,33,57,0,False,normal,business,180,0,5500.0,5912.096145247172,4.966240909915907,1,5500.0,180,True
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-18,0,90,0,False,normal,business,180,173,3500.0,6117.579637402724,5.082812966895682,7,24500.0,7,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-19,1,89,1,False,normal,business,180,169,3500.0,4689.609858108338,3.587468282271214,4,14000.0,11,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-20,2,88,2,False,normal,business,180,165,3500.0,5837.995168506818,4.811777035746169,4,14000.0,15,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-21,3,87,3,False,normal,business,180,157,3500.0,6492.621885784628,5.3999999999999995,8,28000.0,23,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-22,4,86,4,False,normal,business,180,152,3500.0,7407.11841118232,5.3999999999999995,5,17500.0,28,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-23,5,85,5,True,normal,business,180,150,3500.0,5748.050587921227,5.666805778308946,2,7000.0,30,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-24,6,84,6,True,normal,business,180,146,3500.0,8115.941717226683,6.479999999999999,4,14000.0,34,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-25,7,83,0,False,normal,business,180,139,3500.0,5832.557876424694,4.806401512936529,7,24500.0,41,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-26,8,82,1,False,normal,business,180,133,3500.0,5833.985493454455,4.807813299943752,6,21000.0,47,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-27,9,81,2,False,normal,business,180,129,3500.0,7998.923613100357,5.3999999999999995,4,14000.0,51,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-28,10,80,3,False,normal,business,180,117,3500.0,6706.173648554819,5.3999999999999995,12,42000.0,63,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-29,11,79,4,False,normal,business,180,114,3500.0,5961.775889213713,4.93306962142823,3,10500.0,66,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-11-30,12,78,5,True,normal,business,180,109,3500.0,6348.745197098921,6.358863691253459,5,17500.0,71,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-01,13,77,6,True,normal,business,180,100,3500.0,7819.246738103508,6.479999999999999,9,31500.0,80,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-02,14,76,0,False,normal,business,180,95,3500.0,7929.54774913504,5.3999999999999995,5,17500.0,85,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-03,15,75,1,False,normal,business,180,93,3500.0,5703.6266502115,4.677757902669366,2,7000.0,87,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-04,16,74,2,False,normal,business,180,88,3500.0,6458.627035172869,5.399393013135376,5,17500.0,92,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-05,17,73,3,False,normal,business,180,86,3500.0,6587.9029069758835,5.3999999999999995,2,7000.0,94,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-06,18,72,4,False,normal,business,180,82,3500.0,5538.4158922463175,4.5096020670711185,4,14000.0,98,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-07,19,71,5,True,normal,business,180,74,3500.0,6445.707073666255,6.465211042743404,8,28000.0,106,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-08,20,70,6,True,normal,business,180,70,3500.0,6505.189788940409,6.479999999999999,4,14000.0,110,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-09,21,69,0,False,normal,business,180,67,3500.0,7611.704241963316,5.3999999999999995,3,10500.0,113,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-10,22,68,1,False,normal,business,180,61,3500.0,7677.239402603421,5.3999999999999995,6,21000.0,119,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-11,23,67,2,False,normal,business,180,57,3500.0,6179.020836599967,5.140974462086879,4,14000.0,123,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-12,24,66,3,False,normal,business,180,51,3500.0,6291.3956847357085,5.246061052343399,6,21000.0,129,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-13,25,65,4,False,normal,business,180,48,3500.0,7147.684994504244,5.3999999999999995,3,10500.0,132,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-14,26,64,5,True,normal,business,180,41,3500.0,5929.441262296164,5.881901511391924,7,24500.0,139,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-15,27,63,6,True,normal,business,180,36,3500.0,7073.924147943968,6.479999999999999,5,17500.0,144,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-16,28,62,0,False,normal,business,180,28,3500.0,6414.291174815016,5.359095010799461,8,28000.0,152,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-17,29,61,1,False,normal,business,180,25,3500.0,5554.836386704845,4.526482252308677,3,10500.0,155,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-18,30,60,2,False,normal,business,180,18,5500.0,5567.0842049423445,4.425378024726729,7,38500.0,162,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-19,31,59,3,False,normal,business,180,3,5500.0,7910.882228630325,7.946771413892647,15,82500.0,177,False
FL00078,Delhi-Kolkata,Delhi,Kolkata,2025-02-16,2024-12-20,32,58,4,False,normal,business,180,0,5500.0,6347.489057835284,5.642271204761276,3,16500.0,180,True
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-06,0,90,6,True,normal,business,180,175,3500.0,8099.345241550853,6.479999999999999,5,17500.0,5,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-07,1,89,0,False,normal,business,180,169,3500.0,5999.204645802963,4.969339243724068,6,21000.0,11,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-08,2,88,1,False,normal,business,180,164,3500.0,6783.925071103206,5.3999999999999995,5,17500.0,16,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-09,3,87,2,False,normal,business,180,161,3500.0,8450.0,5.3999999999999995,3,10500.0,19,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-10,4,86,3,False,normal,business,180,157,3500.0,5469.047923953302,4.437885166533236,4,14000.0,23,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-11,5,85,4,False,normal,business,180,153,3500.0,4649.630862597717,3.5417195746072756,4,14000.0,27,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-12,6,84,5,True,normal,business,180,147,3500.0,7754.425378005052,6.479999999999999,6,21000.0,33,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-13,7,83,6,True,normal,business,180,140,3500.0,5693.861122241753,5.6015063366901785,7,24500.0,40,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-14,8,82,0,False,normal,business,180,136,3500.0,6479.811294996422,5.3999999999999995,4,14000.0,44,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-15,9,81,1,False,normal,business,180,131,3500.0,5928.729744809704,4.90089018608275,5,17500.0,49,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-16,10,80,2,False,normal,business,180,128,3500.0,6761.458711431434,5.3999999999999995,3,10500.0,52,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-17,11,79,3,False,normal,business,180,123,3500.0,5573.227197993901,4.545344134036621,5,17500.0,57,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-18,12,78,4,False,normal,business,180,117,3500.0,6324.558414313777,5.276756354183141,6,21000.0,63,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-19,13,77,5,True,normal,business,180,113,3500.0,6938.569943392621,6.479999999999999,4,14000.0,67,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-20,14,76,6,True,normal,business,180,108,3500.0,5516.8988358825945,5.3849121788134635,5,17500.0,72,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-21,15,75,0,False,normal,business,180,103,3500.0,5817.418071095259,4.7914125708128665,5,17500.0,77,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-22,16,74,1,False,normal,business,180,94,3500.0,6161.3017372414315,5.124252558144597,9,31500.0,86,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-23,17,73,2,False,normal,business,180,92,3500.0,5106.904951629379,4.052828369453101,2,7000.0,88,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-24,18,72,3,False,normal,business,180,89,3500.0,6088.003041771222,5.054636319839839,3,10500.0,91,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-25,19,71,4,False,normal,business,180,86,3500.0,6615.826626405329,5.3999999999999995,3,10500.0,94,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-26,20,70,5,True,normal,business,180,76,3500.0,6110.439781951282,6.091226070139089,10,35000.0,104,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-27,21,69,6,True,normal,business,180,70,3500.0,6235.407919391569,6.232694593200888,6,21000.0,110,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-28,22,68,0,False,normal,business,180,61,3500.0,6480.595870866079,5.3999999999999995,9,31500.0,119,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-29,23,67,1,False,normal,business,180,59,3500.0,5860.650124128494,4.834131491216545,2,7000.0,121,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-30,24,66,2,False,normal,business,180,53,3500.0,7173.786001720206,5.3999999999999995,6,21000.0,127,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-10-31,25,65,3,False,normal,business,180,48,3500.0,7900.078671681731,5.3999999999999995,5,17500.0,132,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-01,26,64,4,False,normal,business,180,41,3500.0,6047.229117609438,5.015601084249709,7,24500.0,139,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-02,27,63,5,True,normal,business,180,37,3500.0,6973.0682756907645,6.479999999999999,4,14000.0,143,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-03,28,62,6,True,normal,business,180,30,3500.0,6266.37327345122,6.267366200451813,7,24500.0,150,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-04,29,61,0,False,normal,business,180,24,3500.0,6856.350161412542,5.3999999999999995,6,21000.0,156,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-05,30,60,1,False,normal,business,180,14,5500.0,8026.635042923173,8.107731473012633,10,55000.0,166,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-06,31,59,2,False,normal,business,180,8,5500.0,6995.943054442646,6.625431884148557,6,33000.0,172,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-07,32,58,3,False,normal,business,180,6,5500.0,4770.920824660561,3.182352900190577,2,11000.0,174,False
FL00079,Mumbai-Bangalore,Mumbai,Bangalore,2025-01-04,2024-11-08,33,57,4,False,normal,business,180,0,5500.0,6942.645740660785,6.545940056876726,6,33000.0,180,True
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-07,0,90,0,False,normal,business,180,175,3500.0,7702.042149726283,5.3999999999999995,5,17500.0,5,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-08,1,89,1,False,normal,business,180,172,3500.0,6283.94373425185,5.239143768888701,3,10500.0,8,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-09,2,88,2,False,normal,business,180,168,3500.0,7470.743935964887,5.3999999999999995,4,14000.0,12,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-10,3,87,3,False,normal,business,180,162,3500.0,5827.137347376853,4.801038571575039,6,21000.0,18,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-11,4,86,4,False,normal,business,180,159,3500.0,5051.599319465783,3.9924634830905052,3,10500.0,21,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-12,5,85,5,True,normal,business,180,150,3500.0,6637.639793361825,6.479999999999999,9,31500.0,30,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-13,6,84,6,True,normal,business,180,147,3500.0,4787.435197272344,4.438289235085498,3,10500.0,33,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-14,7,83,0,False,normal,business,180,142,3500.0,6266.223262428748,5.222665498982294,5,17500.0,38,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-15,8,82,1,False,normal,business,180,133,3500.0,7754.671206079365,5.3999999999999995,9,31500.0,47,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-16,9,81,2,False,normal,business,180,130,3500.0,4637.981166897376,3.5283518204029,3,10500.0,50,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-17,10,80,3,False,normal,business,180,127,3500.0,5252.49062398395,4.209766267943707,3,10500.0,53,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-18,11,79,4,False,normal,business,180,124,3500.0,5493.768560967462,4.463518371056341,3,10500.0,56,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-19,12,78,5,True,normal,business,180,114,3500.0,6438.263136781814,6.457098228865041,10,35000.0,66,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-20,13,77,6,True,normal,business,180,107,3500.0,6143.426133994946,6.128808971711266,7,24500.0,73,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-21,14,76,0,False,normal,business,180,104,3500.0,7864.157972153685,5.3999999999999995,3,10500.0,76,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-22,15,75,1,False,normal,business,180,98,3500.0,7430.489620864406,5.3999999999999995,6,21000.0,82,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-23,16,74,2,False,normal,business,180,96,3500.0,6982.891122416883,5.3999999999999995,2,7000.0,84,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-24,17,73,3,False,normal,business,180,92,3500.0,6641.989556485288,5.3999999999999995,4,14000.0,88,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-25,18,72,4,False,normal,business,180,85,3500.0,6883.399032560207,5.3999999999999995,7,24500.0,95,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-26,19,71,5,True,normal,business,180,82,3500.0,5659.56720356946,5.559933154616612,3,10500.0,98,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-27,20,70,6,True,normal,business,180,79,3500.0,7335.7800947176975,6.479999999999999,3,10500.0,101,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-28,21,69,0,False,normal,business,180,70,3500.0,5415.7568519997785,4.382342634412317,9,31500.0,110,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-29,22,68,1,False,normal,business,180,62,3500.0,7314.492569054675,5.3999999999999995,8,28000.0,118,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-30,23,67,2,False,normal,business,180,55,3500.0,7656.48893956586,5.3999999999999995,7,24500.0,125,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-10-31,24,66,3,False,normal,business,180,52,3500.0,6705.592987035886,5.3999999999999995,3,10500.0,128,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-01,25,65,4,False,normal,business,180,46,3500.0,6328.192267512073,5.280111107597558,6,21000.0,134,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-02,26,64,5,True,normal,business,180,42,3500.0,6890.302160601931,6.479999999999999,4,14000.0,138,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-03,27,63,6,True,normal,business,180,39,3500.0,4550.0,4.112241430319917,3,10500.0,141,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-04,28,62,0,False,normal,business,180,39,3500.0,6794.701763023325,5.3999999999999995,0,0.0,141,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-05,29,61,1,False,normal,business,180,33,3500.0,6389.479852106188,5.336432639490266,6,21000.0,147,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-06,30,60,2,False,normal,business,180,28,5500.0,6450.637589769433,5.800810286254871,5,27500.0,152,False
FL00080,Mumbai-Kolkata,Mumbai,Kolkata,2025-01-05,2024-11-07,31,59,3,False,normal,business,180,24,5500.0,7188.869200075381,6.910984539142735,4,22000.0,156,False
